,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HN03,HN03_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,HX03,HX03_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LN03,LN03_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,LX03,LX03_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MN03,MN03_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,MX03,MX03_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,HN04,HN04_ATTRIBUTES,HN05,HN05_ATTRIBUTES,HX04,HX04_ATTRIBUTES,HX05,HX05_ATTRIBUTES,LN04,LN04_ATTRIBUTES,LN05,LN05_ATTRIBUTES,LX04,LX04_ATTRIBUTES,LX05,LX05_ATTRIBUTES,MN04,MN04_ATTRIBUTES,MN05,MN05_ATTRIBUTES,MX04,MX04_ATTRIBUTES,MX05,MX05_ATTRIBUTES,HN06,HN06_ATTRIBUTES,HX06,HX06_ATTRIBUTES,LN06,LN06_ATTRIBUTES,LX06,LX06_ATTRIBUTES,MN06,MN06_ATTRIBUTES,MX06,MX06_ATTRIBUTES,HN07,HN07_ATTRIBUTES,HN08,HN08_ATTRIBUTES,HX07,HX07_ATTRIBUTES,HX08,HX08_ATTRIBUTES,LN07,LN07_ATTRIBUTES,LN08,LN08_ATTRIBUTES,LX07,LX07_ATTRIBUTES,LX08,LX08_ATTRIBUTES,MN07,MN07_ATTRIBUTES,MN08,MN08_ATTRIBUTES,MX07,MX07_ATTRIBUTES,MX08,MX08_ATTRIBUTES
6039,USC00045028,1951-02,36.6,-118.73333,2044.0,"LODGEPOLE, CA US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6040,USC00045032,1893-01,38.1061,-121.2877,12.2,"LODI, CA US",4.0,",6",4.0,",6",1.0,",6",,,,,18930126.0,",,6",,,33.8,",,6,26,",86.9,",,,6",,,,,,,,,0.0,6.0,0.0,",6",0.0,",6",2.0,",6",0.0,",6",0.0,",6",0.0,",6",18930119.0,"+,,6",18930119.0,"+,,6",0.0,",6,19,+",15.0,",6,19,+",,,358.5,",6",6.77,",6",9.18,",,,6",4.35,",,,6",18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,USC00045064,1917-03,34.6538,-120.4513,22.9,"LOMPOC, CA US",3.0,",6",3.0,",6",0.0,",6",0.0,",6",19170331.0,"+,,6",19170314.0,",,6",0.0,",,6,31,+",4.6,",,6,14,",11.9,",,,6",0.0,",,,6",0.0,"5,6",19170331.0,"+,5,6",0.0,"5,,6,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6042,USC00045067,1948-07,36.443,-118.0433,1155.2,"LONE PINE 11 S COTTONWOOD POWER HOUSE, CA US",0.0,",0",0.0,",0",0.0,",0",0.0,",0",19480731.0,"+,,0",19480731.0,"+,,0",0.0,",,0,31,+",0.0,",,0,31,+",0.0,",,,0",0.0,",,,0",0.0,",0",19480731.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6043,USC00045074,1943-12,37.63333,-121.4,100.9,"LONE TREE CANYON, CA US",5.0,",6",4.0,",6",0.0,",6",,,,,19431230.0,",,6",,,4.8,",,6,30,",17.2,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6044,USC00045078,1948-07,38.18333,-120.01667,1585.9,"LONG BARN EXPERMENT, CA US",0.0,",0",0.0,",0",0.0,",0",0.0,",0",19480731.0,"+,,0",19480731.0,"+,,0",0.0,",,0,31,+",0.0,",,0,31,+",0.0,",,,0",0.0,",,,0",0.0,",0",19480731.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6045,USC00045080,1970-03,33.78333,-118.2,3.0,"LONG BEACH PUB SERVICE, CA US",,,,,,,0.0,",0",19700331.0,"+,,0",,,0.0,",,0,31,+",,,,,0.0,",,,0",0.0,",0",19700331.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6046,USC00045082,1906-03,33.76111,-118.19694,6.1,"LONG BEACH AQUARIUM, CA US",7.0,",6",6.0,",6",2.0,",6",,,,,19060326.0,"+,,6",,,25.4,",,6,26,+",91.7,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6047,USC00045088,1959-05,39.68333,-120.01667,1542.9,"LONG VALLEY INSPECTI, CA US",7.0,",0",5.0,",0",1.0,",0",0.0,",0",19590522.0,"+,,0",19590522.0,",,0",0.0,",T,0,22,+",33.3,",,0,22,",62.2,",,,0",0.0,",T,,0",0.0,",0",19590531.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6048,USC00045091,2017-01,33.81299,-116.64193,2554.2,"LONG VALLEY 2, CA US",12.0,"3,7",10.0,"3,7",2.0,"3,7",,,,,20170123.0,",3,7",,,107.2,"3,,7,23,",287.5,"1,a,,7",,,,,,,,,0.0,7.0,0.0,"1,7",1.0,"1,7",25.0,"1,7",6.0,"1,7",0.0,"1,7",0.0,"1,7",20170125.0,",1,7",20170131.0,",1,7",-18.9,"1,7,25,",13.3,"1,7,31,",,,580.4,"1,7",-1.01,"1,7",4.57,"1,,,7",-6.59,"1,,,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6049,USC00045093,1963-05,41.2,-121.2,1275.0,"LOOKOUT 3 WSW, CA US",10.0,",0",5.0,",0",1.0,",0",1.0,",0",19630509.0,",,0",19630529.0,",,0",51.0,",,0,09,",31.5,",,0,29,",65.7,",,,0",51.0,",,,0",0.0,",0",19630531.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,USC00045098,1948-07,35.3,-118.43333,829.1,"LORAINE, CA US",0.0,",0",0.0,",0",0.0,",0",0.0,",0",19480731.0,"+,,0",19480731.0,"+,,0",0.0,",,0,31,+",0.0,",,0,31,+",0.0,",,,0",0.0,",,,0",0.0,",0",19480731.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6051,USC00045100,2011-01,35.3836,-118.4122,1290.8,"LORAINE 5 NNE, CA US",3.0,"3,7",2.0,"3,7",0.0,"3,7",,,,,20110131.0,",3,7",,,16.3,"3,,7,31,",19.6,"3,,,7",,,,,,,,,0.0,7,0.0,"3,7",0.0,"3,7",13.0,"3,7",0.0,"1,7",2.0,"1,7",0.0,"1,7",20110109.0,",3,7",20110121.0,"+,1,7",-7.2,"3,7,09,",21.1,"1,7,21,+",,,331.9,"1,7",6.45,"3,7",13.03,"1,,,7",-0.14,"3,,,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6052,USC00045107,1894-05,34.7455,-120.28,172.2,"LOS ALAMOS, CA US",2.0,",6",1.0,",6",1.0,",6",,,,,18940514.0,",,6",,,32.0,",,6,14,",34.3,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6053,USC00045111,1948-07,34.05,-118.25,125.0,"LOS ANGELES 6TH MAIN, CA US",0.0,",0",0.0,",0",0.0,",0",0.0,",0",19480731.0,"+,,0",19480731.0,"+,,0",0.0,",,0,31,+",0.0,",,0,31,+",0.0,",,,0",0.0,",,,0",0.0,",0",19480731.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6054,USC00045112,1948-07,34.06667,-118.23333,85.0,"LOS ANGELES TERMINAL, CA US",0.0,",0",0.0,",0",0.0,",0",,,,,19480719.0,"+,,0",,,0.0,",T,0,19,+",0.0,",T,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6055,USC00045118,1906-03,37.0563,-120.8666,36.6,"LOS BANOS, CA US",12.0,",6",12.0,",6",0.0,",6",,,,,19060323.0,",,6",,,24.1,",,6,23,",129.6,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,USC00045119,1932-09,36.8749,-120.9386,256.9,"LOS BANOS ARBURUA RANCH, CA US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.2,",6",0.0,",6",0.0,",6",0.0,",6",30.0,",6",19.0,",6",19320917.0,",,6",19320908.0,",,6",8.9,",6,17,",40.6,",6,08,",,,0.0,",6",24.44,",6",33.51,",,,6",15.36,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6057,USC00045120,1968-07,36.98972,-120.92972,124.1,"LOS BANOS DET RESV, CA US",0.0,",0",0.0,",0",0.0,",0",0.0,",0",19680731.0,"+,,0",19680731.0,"+,,0",0.0,",,0,31,+",0.0,",,0,31,+",0.0,",,,0",0.0,",,,0",0.0,",0",19680731.0,"+,,0",0.0,",,0,31,+",,,266.3,",0",0.0,",0",0.0,",0",0.0,",0",31.0,",0",26.0,",0",19680703.0,",,0",19680706.0,",,0",13.9,",0,03,",40.6,",0,06,",0.0,0.0,0.0,",0",26.92,",0",35.56,",,,0",18.28,",,,0",,,,,484.9,",,,0",9655.0,",,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,",,,0",,,,,,,32.25,",,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6058,USC00045123,1893-01,37.2319,-121.9592,111.3,"LOS GATOS, CA US",,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6,0.0,",6",0.0,",6",1.0,",6",0.0,",6",0.0,",6",0.0,",6",18930124.0,",,6",18930130.0,"+,,6",0.0,",6,24,",14.4,",6,30,+",,,354.4,",6",6.9,",6",10.74,",,,6",3.06,",,,6",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6059,USC00045125,1957-06,37.18333,-122.03333,736.1,"LOS GATOS 4 SW, CA US",1.0,",0",1.0,",0",0.0,",0",0.0,",0",19570630.0,"+,,0",19570610.0,",,0",0.0,",,0,30,+",2.5,",,0,10,",2.5,",,,0",0.0,",,,0",0.0,",0",19570630.0,"+,,0",0.0,",,0,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6060,USC00045126,1943-05,37.16667,-122.03333,702.0,"HOLY CITY 3 WNW, CA US",1.0,",6",1.0,",6",0.0,",6",,,,,19430531.0,",,6",,,6.4,",,6,31,",6.4,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6061,USC00045131,1910-06,40.01667,-122.1,67.1,"LOS MOLINOS, CA US",0.0,",6",0.0,",6",0.0,",6",0.0,",6",19100630.0,"+,,6",19100630.0,"+,,6",0.0,",,6,30,+",0.0,",,6,30,+",0.0,",,,6",0.0,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6062,USC00045147,1943-07,34.5444,-119.7913,312.1,"LOS PRIETOS RANGER STATION, CA US",0.0,",6",0.0,",6",0.0,",6",,,,,19430731.0,"+,,6",,,0.0,",,6,31,+",0.0,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6063,USC00045151,1948-07,35.6181,-119.6892,87.8,"LOST HILLS, CA US",0.0,",0",0.0,",0",0.0,",0",0.0,",0",19480731.0,"+,,0",19480731.0,"+,,0",0.0,",,0,31,+",0.0,",,0,31,+",0.0,",,,0",0.0,",,,0",0.0,",0",19480731.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6064,USC00045162,1940-09,32.61667,-116.93333,164.6,"LOWER OTAY RESERVOIR, CA US",1.0,",6",0.0,",6",0.0,",6",,,,,19400917.0,",,6",,,1.3,",,6,17,",1.3,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6065,USC00045171,1948-07,39.68333,-120.25,1506.9,"LOYALTON, CA US",0.0,",0",0.0,",0",0.0,",0",0.0,",0",19480731.0,"+,,0",19480731.0,"+,,0",0.0,",,0,31,+",0.0,",,0,31,+",0.0,",,,0",0.0,",,,0",0.0,",0",19480731.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6066,USC00045182,1949-03,34.45,-116.95,903.1,"LUCERNE VALLEY, CA US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6067,USC00045184,1948-07,35.878,-121.4497,108.2,"LUCIA WILLOW SPRINGS, CA US",0.0,",0",0.0,",0",0.0,",0",0.0,",0",19480731.0,"+,,0",19480731.0,"+,,0",0.0,",,0,31,+",0.0,",,0,31,+",0.0,",,,0",0.0,",,,0",0.0,",0",19480731.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6068,USC00045212,1948-07,34.095,-117.3347,353.6,"LYTLE CREEK FOOTHILL, CA US",0.0,",0",0.0,",0",0.0,",0",0.0,",0",19480731.0,"+,,0",19480731.0,"+,,0",0.0,",,0,31,+",0.0,",,0,31,+",0.0,",,,0",0.0,",,,0",0.0,",0",19480731.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6069,USC00045215,1906-04,34.2,-117.45,686.1,"LYTLE CREEK PH, CA US",8.0,",6",4.0,",6",1.0,",6",,,,,19060428.0,",,6",,,25.4,",,6,28,",65.1,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6070,USC00045218,1921-04,34.23833,-117.47083,832.1,"LYTLE CREEK RANGER STATION, CA US",4.0,",6",2.0,",6",0.0,",6",,,,,19210404.0,",,6",,,12.2,",,6,04,",20.4,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,USC00045231,1908-09,41.01667,-120.5,1623.1,"MADELINE, CA US",3.0,",6",2.0,",6",0.0,",6",,,,,19080916.0,",,6",,,20.6,",,6,16,",25.2,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6072,USC00045233,1928-01,36.9539,-120.0378,82.3,"MADERA, CA US",3.0,",6",1.0,",6",0.0,",6",0.0,",6",19280131.0,"+,,6",19280123.0,",,6",0.0,",,6,31,+",7.6,",,6,23,",11.2,",,,6",0.0,",,,6",,,,,,,0.0,6.0,0.0,"3,6",0.0,"1,6",11.0,"1,6",0.0,"2,6",0.0,"2,6",0.0,"2,6",19280124.0,",1,6",19280101.0,",2,6",-4.4,"1,6,24,",15.6,"2,6,01,",,,371.0,"2,6",5.02,"3,6",8.93,"2,,,6",1.11,"1,,,6",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6073,USC00045244,1943-11,40.45,-123.53333,815.3,"MAD RIVER RANGER STATION, CA US",5.0,",6",5.0,",6",2.0,",6",0.0,",6",19431130.0,"+,,6",19431119.0,",,6",0.0,",,6,30,+",29.2,",,6,19,",84.8,",,,6",0.0,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6074,USC00045256,1948-07,34.4,-118.28333,1357.0,"MAGIC MOUNTAIN, CA US",0.0,",0",0.0,",0",0.0,",0",,,,,19480731.0,"+,,0",,,0.0,",,0,31,+",0.0,",,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6075,USC00045280,1993-12,37.6478,-118.9617,2378.7,"MAMMOTH LAKES RANGER STATION, CA US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,"4,0",0.0,"4,0",0.0,"4,0",,,19931204.0,",4,0",,,15.0,"4,0,04,",,,,,,,5.54,"4,,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
