,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
5957,US1ILSC0029,2020-05,38.411513,-90.029328,164.3,"SMITHTON 2.1 W, IL US",15.0,",N",9.0,",N",4.0,",N",,,,,20200517.0,",,N",,,49.8,",,N,17,",206.4,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5958,US1ILSC0030,2020-09,38.609758,-89.918933,168.6,"O FALLON 1.3 NNW, IL US",4.0,"3,N",2.0,"3,N",0.0,"3,N",,,,,20200928.0,",3,N",,,9.4,"3,,N,28,",18.8,",a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5959,US1ILSC0031,2020-08,38.6011,-89.9166,162.8,"O FALLON 0.7 NNW, IL US",13.0,"1,N",7.0,"1,N",2.0,"1,N",,,,,20200809.0,",1,N",,,49.3,"1,,N,09,",154.7,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5960,US1ILSC0032,2020-09,38.6090234,-89.9669599,176.2,"FAIRVIEW HEIGHTS 2.2 ENE, IL US",5.0,",N",2.0,",N",0.0,",N",,,,,20200928.0,",,N",,,10.9,",,N,28,",21.7,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5961,US1ILSC0033,2020-12,38.6307,-89.8975,168.2,"O FALLON 2.8 NNE, IL US",5.0,"5,N",4.0,"5,N",0.0,"5,N",,,,,20201212.0,",5,N",,,18.3,"5,,N,12,",40.9,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5962,US1ILSC0037,2023-03,38.542661,-90.035342,174.0,"BELLEVILLE 1.9 WNW, IL US",13.0,",N",8.0,",N",3.0,",N",,,,,20230324.0,",,N",,,55.9,",,N,24,",171.5,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5963,US1ILSG0002,2007-06,39.86332,-89.549318,175.9,"RIVERTON 1.1 NNW, IL US",13.0,"4,N",8.0,"4,N",3.0,"4,N",0.0,"4,N",20070630.0,"+,4,N",20070624.0,",4,N",0.0,"4,,N,30,+",36.8,"4,,N,24,",136.5,"4,,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5964,US1ILSG0004,2007-01,39.85346,-89.575395,175.9,"RIVERTON 1.9 W, IL US",10.0,",N",5.0,",N",0.0,",N",1.0,",N",20070121.0,",,N",20070115.0,",,N",81.0,",,N,21,",23.9,",,N,15,",74.4,",,,N",101.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5965,US1ILSG0011,2011-10,39.668785,-89.671109,178.9,"CHATHAM 1.4 ESE, IL US",6.0,"3,N",3.0,"3,N",0.0,"3,N",,,,,20111013.0,",3,N",,,12.2,"3,,N,13,",38.9,",a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,US1ILSG0012,2007-02,39.738369,-89.563189,168.9,"ROCHESTER 1.4 SW, IL US",3.0,"2,N",2.0,"2,N",0.0,"2,N",1.0,"2,N",20070217.0,",2,N",20070225.0,",2,N",64.0,"2,,N,17,",23.6,"2,,N,25,",57.6,",a,,N",77.0,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5967,US1ILSG0017,2007-02,39.78384,-89.728862,182.9,"SPRINGFIELD 4.4 W, IL US",7.0,",N",4.0,",N",1.0,",N",3.0,",N",20070214.0,",,N",20070225.0,",,N",140.0,",,N,14,",34.5,",,N,25,",61.4,",,,N",339.0,",,,N",12.0,",N",20070217.0,",,N",318.0,",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5968,US1ILSG0020,2008-03,39.757018,-89.680836,184.1,"JEROME 0.7 S, IL US",11.0,",N",7.0,",N",0.0,",N",1.0,"1,N",20080305.0,",1,N",20080318.0,",,N",122.0,"1,,N,05,",22.4,",,N,18,",83.7,",,,N",122.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5969,US1ILSG0021,2007-10,39.781,-89.6318,185.9,"SPRINGFIELD 0.7 E, IL US",7.0,"4,N",7.0,"4,N",2.0,"4,N",0.0,"1,N",20071031.0,"+,1,N",20071003.0,",4,N",0.0,"1,,N,31,+",35.6,"4,,N,03,",92.8,"4,,,N",0.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5970,US1ILSG0022,2008-06,39.680414,-89.695741,184.1,"CHATHAM 0.5 N, IL US",,,,,,,,,,,,,,,,,157.2,"4,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5971,US1ILSG0024,2008-06,39.755385,-89.692817,182.9,"JEROME 1.0 SW, IL US",,,,,,,,,,,,,,,,,58.6,"4,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5972,US1ILSG0028,2009-10,39.81389,-89.663747,178.9,"SPRINGFIELD 2.5 NNW, IL US",21.0,",N",12.0,",N",4.0,",N",,,,,20091023.0,",,N",,,59.9,",,N,23,",279.6,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5973,US1ILSG0031,2010-01,39.638415,-89.665069,179.2,"GLENARM 1.3 NW, IL US",,,,,,,,,,,,,,,,,43.8,"4,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,US1ILSG0032,2010-01,39.69476,-89.619425,171.0,"SPRINGFIELD 6.1 SSE, IL US",9.0,",N",4.0,",N",0.0,",N",,,,,20100122.0,",,N",,,14.0,",,N,22,",39.5,",,,N",,,15.0,"4,N",20100107.0,",4,N",114.0,"4,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5975,US1ILSG0034,2010-04,39.773548,-89.722892,185.9,"SPRINGFIELD 4.2 W, IL US",12.0,",N",10.0,",N",0.0,",N",,,,,20100403.0,",,N",,,15.7,",,N,03,",76.2,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5976,US1ILSG0036,2011-07,39.74129,-89.621109,176.8,"SPRINGFIELD 3.0 SSE, IL US",5.0,",N",3.0,",N",0.0,",N",0.0,"5,N",20110731.0,"+,5,N",20110708.0,",,N",0.0,"5,,N,31,+",14.5,",,N,08,",36.9,",,,N",0.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5977,US1ILSG0041,2012-12,39.771377,-89.782819,181.4,"BERLIN 6.4 E, IL US",9.0,",N",7.0,",N",0.0,",N",,,,,20121204.0,",,N",,,19.3,",,N,04,",64.2,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,US1ILSG0042,2013-09,39.779139,-89.671529,183.5,"SPRINGFIELD 1.4 W, IL US",8.0,"5,N",5.0,"5,N",0.0,"5,N",,,,,20130912.0,",5,N",,,10.7,"5,,N,12,",30.3,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5979,US1ILSG0043,2014-06,39.7566872,-89.5283508,175.6,"ROCHESTER 0.8 ENE, IL US",13.0,",N",6.0,",N",2.0,",N",,,,,20140604.0,",,N",,,43.9,",,N,04,",152.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5980,US1ILSG0044,2014-05,39.944778,-89.619799,176.5,"SHERMAN 4.1 N, IL US",10.0,",N",6.0,",N",0.0,",N",,,,,20140511.0,",,N",,,16.0,",,N,11,",55.4,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5981,US1ILSG0045,2014-06,39.674158,-89.669264,178.6,"CHATHAM 1.5 E, IL US",13.0,",N",7.0,",N",2.0,",N",,,,,20140624.0,",,N",,,46.5,",,N,24,",157.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5982,US1ILSG0046,2014-06,39.7973956167698,-89.7431315481663,181.1,"SPRINGFIELD 5.3 WNW, IL US",12.0,"5,N",7.0,"5,N",3.0,"5,N",,,,,20140604.0,",5,N",,,55.4,"5,,N,04,",162.8,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5983,US1ILSG0047,2014-07,39.6868664771318,-89.6270193904638,177.1,"SPRINGFIELD 6.6 S, IL US",6.0,",N",5.0,",N",0.0,",N",,,,,20140726.0,",,N",,,10.4,",,N,26,",34.7,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5984,US1ILSG0048,2015-04,39.794424,-89.691342,184.4,"SPRINGFIELD 2.6 WNW, IL US",11.0,",N",4.0,",N",0.0,",N",,,,,20150420.0,",,N",,,20.6,",,N,20,",53.6,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5985,US1ILSG0052,2016-09,39.806769,-89.660492,182.6,"SPRINGFIELD 1.9 NNW, IL US",6.0,",N",5.0,",N",0.0,",N",,,,,20160909.0,",,N",,,20.3,",,N,09,",50.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5986,US1ILSG0056,2020-06,39.757633,-89.649074,186.8,"SPRINGFIELD 1.7 S, IL US",8.0,",N",4.0,",N",0.0,",N",,,,,20200628.0,",,N",,,21.8,",,N,28,",67.8,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5987,US1ILSG0057,2019-07,39.8143,-89.688213,178.0,"SPRINGFIELD 3.2 NW, IL US",4.0,",N",4.0,",N",0.0,",N",,,,,20190718.0,",,N",,,12.7,",,N,18,",28.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5988,US1ILSG0059,2019-05,39.64831,-89.65913,181.7,"CHATHAM 2.6 SE, IL US",18.0,"2,N",13.0,"2,N",2.0,"2,N",,,,,20190501.0,",2,N",,,77.5,"2,,N,01,",216.9,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5989,US1ILSG0060,2019-05,39.84662,-89.53693,174.7,"RIVERTON 0.2 SE, IL US",20.0,",N",13.0,",N",3.0,",N",,,,,20190501.0,",,N",,,77.2,",,N,01,",245.1,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5990,US1ILSG0062,2020-05,39.8927,-89.6748,181.7,"SPRINGFIELD 7.9 NNW, IL US",19.0,",N",8.0,",N",1.0,",N",,,,,20200517.0,",,N",,,51.3,",,N,17,",138.3,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5991,US1ILSG0064,2021-04,39.791681,-89.671651,185.0,"SPRINGFIELD 1.6 WNW, IL US",10.0,",N",7.0,",N",0.0,",N",,,,,20210411.0,",,N",,,23.6,",,N,11,",82.6,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5992,US1ILSG0066,2021-05,39.76027,-89.61491,179.8,"SPRINGFIELD 2.2 SE, IL US",14.0,",N",9.0,",N",2.0,",N",,,,,20210518.0,",,N",,,50.3,",,N,18,",141.6,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5993,US1ILSG0072,2022-10,39.810274,-89.647227,184.4,"SPRINGFIELD 2.0 N, IL US",6.0,",N",5.0,",N",1.0,",N",,,,,20221026.0,",,N",,,31.0,",,N,26,",62.5,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5994,US1ILSH0001,2007-03,39.412008,-88.796114,200.9,"SHELBYVILLE 0.5 NE, IL US",8.0,",N",6.0,",N",0.0,",N",0.0,",N",20070331.0,"+,,N",20070315.0,",,N",0.0,",,N,31,+",21.6,",,N,15,",55.4,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5995,US1ILSH0003,2011-12,39.282721,-88.797309,180.4,"MODE 3.7 NW, IL US",10.0,"4,N",8.0,"4,N",0.0,"4,N",,,,,20111220.0,",4,N",,,21.1,"4,,N,20,",83.3,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5996,US1ILSH0004,2016-05,39.4190733879805,-88.8003927469254,201.2,"SHELBYVILLE 0.8 NNE, IL US",11.0,"5,N",8.0,"5,N",0.0,"5,N",,,,,20160510.0,",5,N",,,14.7,"5,,N,10,",61.7,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5997,US1ILSK0003,2009-12,41.177881,-89.649342,247.2,"BRADFORD 0.4 E, IL US",,,,,,,,,,,,,,,,,89.9,"5,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5998,US1ILSK0005,2011-09,41.187667,-89.772806,237.1,"BRADFORD 6.1 W, IL US",12.0,",N",7.0,",N",1.0,",N",,,,,20110927.0,",,N",,,49.3,",,N,27,",100.7,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5999,US1ILSK0006,2017-10,41.094925,-89.866214,227.1,"TOULON 0.1 WNW, IL US",15.0,",N",6.0,",N",2.0,",N",,,,,20171015.0,",,N",,,60.7,",,N,15,",149.7,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,US1ILSK0008,2020-05,41.09271,-89.85428,224.3,"TOULON 0.5 ESE, IL US",15.0,"5,N",7.0,"5,N",1.0,"5,N",,,,,20200526.0,",5,N",,,27.4,"5,,N,26,",111.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6001,US1ILSK0010,2022-05,41.1746668,-89.6623275,245.1,"BRADFORD 0.3 WSW, IL US",11.0,"5,N",9.0,"5,N",1.0,"5,N",,,,,20220527.0,",5,N",,,27.9,"5,,N,27,",113.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6002,US1ILSL0001,2009-04,37.801104,-88.534567,112.2,"HARRISBURG 4.6 NNE, IL US",15.0,"1,N",10.0,"1,N",1.0,"1,N",,,,,20090403.0,",1,N",,,31.5,"1,,N,03,",142.1,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003,US1ILSL0002,2013-02,37.73109,-88.562529,114.0,"HARRISBURG 0.8 WSW, IL US",12.0,",N",7.0,",N",0.0,",N",,,,,20130222.0,",,N",,,20.8,",,N,22,",78.6,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004,US1ILSL0003,2014-07,37.723991,-88.537857,112.2,"HARRISBURG 1.1 SE, IL US",5.0,",N",5.0,",N",1.0,",N",0.0,"5,N",20140731.0,"+,5,N",20140724.0,",,N",0.0,"5,,N,31,+",30.5,",,N,24,",62.7,",,,N",0.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6005,US1ILSL0005,2023-04,37.889608,-88.705851,135.9,"THOMPSONVILLE 3.5 ESE, IL US",,,,,,,,,,,,,,,,,110.5,"3,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6006,US1ILSL0006,2023-04,37.845338,-88.609616,131.4,"GALATIA 0.4 NE, IL US",8.0,",N",7.0,",N",3.0,",N",,,,,20230416.0,",,N",,,35.6,",,N,16,",122.1,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6007,US1ILSL0007,2023-04,37.78265,-88.521935,120.4,"HARRISBURG 3.5 NNE, IL US",8.0,",N",6.0,",N",2.0,",N",,,,,20230421.0,",,N",,,31.5,",,N,21,",84.9,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6008,US1ILSP0003,2007-04,42.496067,-89.684321,299.0,"ORANGEVILLE 2.8 NW, IL US",10.0,",N",10.0,",N",2.0,",N",1.0,",N",20070412.0,",,N",20070403.0,",,N",109.0,",,N,12,",48.8,",,N,03,",158.6,",,,N",127.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6009,US1ILSP0004,2007-06,42.2799,-89.6937,267.0,"FREEPORT 1.5M W, IL US",5.0,"3,N",4.0,"3,N",1.0,"3,N",0.0,"3,N",20070630.0,"+,3,N",20070628.0,",3,N",0.0,"3,,N,30,+",25.4,"3,,N,28,",74.4,"3,,,N",0.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6010,US1ILSP0005,2007-04,42.215184,-89.493412,267.0,"GERMAN VALLEY 0.5 W, IL US",11.0,",N",8.0,",N",1.0,",N",1.0,",N",20070412.0,",,N",20070425.0,",,N",38.0,",,N,12,",29.7,",,N,25,",101.9,",,,N",46.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6011,US1ILSP0006,2007-06,42.309547,-89.663682,235.9,"FREEPORT 2.0 NW, IL US",10.0,",N",6.0,",N",0.0,",N",0.0,",N",20070630.0,"+,,N",20070622.0,",,N",0.0,",,N,30,+",22.4,",,N,22,",80.3,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012,US1ILSP0007,2008-03,42.429192,-89.417288,285.0,"DAVIS 0.5 N, IL US",7.0,"5,N",6.0,"5,N",0.0,"5,N",2.0,"5,N",20080321.0,",5,N",20080331.0,",5,N",51.0,"5,,N,21,",12.7,"5,,N,31,",30.4,"5,,,N",89.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013,US1ILSP0008,2008-04,42.46927,-89.71871,255.1,"WINSLOW 4.3 ESE, IL US",14.0,",N",11.0,",N",2.0,",N",0.0,",N",20080430.0,"+,,N",20080426.0,",,N",0.0,",,N,30,+",48.8,",,N,26,",187.3,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6014,US1ILSP0014,2013-06,42.282572,-89.603634,245.1,"FREEPORT 1.7 ESE, IL US",11.0,"3,N",8.0,"3,N",2.0,"3,N",,,,,20130622.0,",3,N",,,88.1,"3,,N,22,",173.6,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015,US1ILSP0015,2013-04,42.37678,-89.632699,264.3,"CEDARVILLE 0.2 ENE, IL US",16.0,"1,N",10.0,"1,N",1.0,"1,N",,,,,20130418.0,",1,N",,,61.0,"1,,N,18,",181.2,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016,US1ILSP0018,2014-05,42.286867,-89.617938,253.6,"FREEPORT 0.9 ESE, IL US",8.0,"5,N",4.0,"5,N",0.0,"5,N",,,,,20140513.0,",5,N",,,20.8,"5,,N,13,",56.7,"2,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6017,US1ILSP0021,2019-06,42.2986221313477,-89.4758071899414,230.1,"RIDOTT 0.1 NE, IL US",14.0,"3,N",6.0,"3,N",1.0,"3,N",,,,,20190605.0,",3,N",,,43.9,"3,,N,05,",108.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018,US1ILSP0022,2020-11,42.289908,-89.610063,244.1,"FREEPORT 1.3 E, IL US",2.0,"4,N",2.0,"4,N",0.0,"4,N",1.0,"5,N",20201124.0,",5,N",20201115.0,",4,N",38.0,"5,,N,24,",12.7,"4,,N,15,",20.3,"4,,,N",38.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6019,US1ILSP0023,2018-04,42.43336,-89.59742,292.3,"DAKOTA 4.8 NW, IL US",9.0,",N",4.0,",N",0.0,",N",2.0,"4,N",20180409.0,",4,N",20180416.0,",,N",38.0,"4,,N,09,",7.6,",,N,16,",23.2,",,,N",89.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020,US1ILSP0025,2018-04,42.30427,-89.66285,247.2,"FREEPORT 1.7 NW, IL US",9.0,",N",6.0,",N",0.0,",N",,,,,20180415.0,",,N",,,17.3,",,N,15,",45.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6021,US1ILSP0026,2018-05,42.26779,-89.68323,264.6,"FREEPORT 2.9 WSW, IL US",15.0,",N",10.0,",N",1.0,",N",,,,,20180514.0,",,N",,,52.8,",,N,14,",140.5,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6022,US1ILSP0027,2020-09,42.4611,-89.4089,276.1,"DAVIS 2.7 N, IL US",10.0,"2,N",7.0,"2,N",2.0,"2,N",,,,,20200908.0,",2,N",,,32.5,"2,,N,08,",124.6,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023,US1ILSP0028,2021-09,42.28884,-89.719033,258.5,"FREEPORT 4.3 W, IL US",5.0,",N",2.0,",N",0.0,",N",0.0,"5,N",20210930.0,"+,5,N",20210921.0,",,N",0.0,"5,,N,30,+",9.9,",,N,21,",17.0,",,,N",0.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024,US1ILSP0029,2022-06,42.28841,-89.605498,244.1,"FREEPORT 1.5 E, IL US",10.0,",N",6.0,",N",0.0,",N",,,,,20220626.0,",,N",,,24.4,",,N,26,",56.7,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025,US1ILSP0031,2023-05,42.3762866,-89.8230156,293.5,"LENA 0.3 SSE, IL US",7.0,",N",6.0,",N",0.0,",N",,,,,20230513.0,"+,,N",,,14.7,",,N,13,+",59.1,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6026,US1ILST0001,2013-10,39.631072,-90.449646,166.7,"WINCHESTER 0.4 ENE, IL US",11.0,",N",5.0,",N",0.0,",N",,,,,20131031.0,",,N",,,16.8,",,N,31,",46.1,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6027,US1ILSY0005,2023-04,40.0984002,-90.4982538,197.8,"RUSHVILLE 3.9 ESE, IL US",8.0,",N",5.0,",N",0.0,",N",,,,,20230421.0,",,N",,,21.1,",,N,21,",61.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6028,US1ILTZ0001,2006-12,40.597427,-89.470595,214.9,"MORTON 1.0 S, IL US",6.0,",N",4.0,",N",1.0,",N",2.0,",N",20061201.0,",,N",20061221.0,",,N",150.0,",,N,01,",26.4,",,N,21,",63.1,",,,N",178.0,",,,N",12.0,",N",20061202.0,",,N",178.0,",,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6029,US1ILTZ0003,2008-08,40.583358,-89.639778,143.9,"PEKIN 1.2 NNW, IL US",7.0,"4,N",5.0,"4,N",0.0,"4,N",0.0,"4,N",20080831.0,"+,4,N",20080829.0,",4,N",0.0,"4,,N,31,+",11.9,"4,,N,29,",37.4,"4,,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6030,US1ILTZ0007,2007-04,40.6494,-89.5415,216.1,"EAST PEORIA 1.6 SSE, IL US",8.0,",N",6.0,",N",1.0,",N",0.0,",N",20070412.0,",,N",20070425.0,",,N",5.0,",,N,12,",36.8,",,N,25,",98.8,",,,N",5.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031,US1ILTZ0009,2007-10,40.4375,-89.6078,164.9,"GREEN VALLEY 2.8 NE, IL US",8.0,",N",5.0,",N",1.0,",N",0.0,",N",20071031.0,"+,,N",20071003.0,",,N",0.0,",,N,31,+",33.3,",,N,03,",74.0,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6032,US1ILTZ0010,2007-12,40.52456,-89.42126,200.9,"TREMONT 3.6 E, IL US",14.0,"1,N",11.0,"1,N",1.0,"1,N",2.0,"1,N",20071216.0,",1,N",20071211.0,",1,N",114.0,"1,,N,16,",33.8,"1,,N,11,",124.5,"1,,,N",193.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6033,US1ILTZ0013,2008-10,40.566181,-89.634453,163.1,"PEKIN 0.4 WSW, IL US",6.0,"2,N",5.0,"2,N",1.0,"2,N",0.0,"2,N",20081031.0,"+,2,N",20081024.0,",2,N",0.0,"2,,N,31,+",25.4,"2,,N,24,",63.8,"2,,,N",0.0,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6034,US1ILTZ0014,2008-09,40.597607,-89.46336,214.0,"MORTON 1.0 SSE, IL US",11.0,",N",9.0,",N",3.0,",N",0.0,",N",20080930.0,"+,,N",20080914.0,",,N",0.0,",,N,30,+",98.8,",,N,14,",266.0,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6035,US1ILTZ0016,2011-04,40.554078,-89.62744,166.4,"PEKIN 1.0 S, IL US",12.0,"3,N",11.0,"3,N",1.0,"3,N",,,,,20110416.0,",3,N",,,33.0,"3,,N,16,",158.2,"1,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
