,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES
6062,CA003020864,1960-05,50.6333,-111.7833,737.0,"BROOKS ONE TREE, AB CA",6.0,",C",4.0,",C",0.0,",C",19600518.0,",,C",10.9,",,C,18,",26.9,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19600531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6063,CA003020952,1982-06,50.9333,-110.9333,625.0,"BUFFALO, AB CA",5.0,",C",3.0,",C",0.0,",C",19820605.0,",,C",10.2,",,C,05,",29.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19820630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",0.0,",C",19820630.0,"+,,C",0.0,",,C,30,+",,,,,,
6064,CA003020973,1982-06,51.2833,-111.8833,793.0,"BULLPOUND CREEK, AB CA",10.0,",C",2.0,",C",0.0,",C",19820627.0,",,C",10.0,",,C,27,",23.4,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19820630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",0.0,",C",19820630.0,"+,,C",0.0,",,C,30,+",,,,,,
6065,CA003020975,1962-05,51.9667,-114.7833,1219.0,"BURNSTICK LO, AB CA",12.0,"1,C",10.0,"1,C",0.0,"1,C",19620518.0,",1,C",15.7,"1,,C,18,",68.0,"1,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,"1,C",,,19620510.0,",1,C",0.0,"1,T,C,10,",0.0,"1,T,,C",,,,,,,,,,,,
6066,CA003020L01,1983-05,51.2333,-110.05,754.0,"ARNESON, AB CA",1.0,",C",0.0,",C",0.0,",C",19830518.0,",,C",1.0,",,C,18,",1.2,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19830513.0,"+,,C",0.0,",T,C,13,+",0.0,",T,,C",0.0,",C",19830531.0,"+,,C",0.0,",,C,31,+",,,,,,
6067,CA003021010,1926-05,51.4833,-110.05,719.0,"CALENDULA SIBBALD, AB CA",5.0,",C",4.0,",C",0.0,",C",19260530.0,",,C",16.8,",,C,30,",35.5,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19260531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6068,CA003021290,1978-06,51.05,-110.65,738.0,"CAPPON SOUTH, AB CA",6.0,",C",6.0,",C",0.0,",C",19780606.0,",,C",13.8,",,C,06,",40.8,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19780630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
6069,CA003021309,1925-06,51.4833,-113.15,777.0,"CARBON, AB CA",11.0,",C",6.0,",C",0.0,",C",19250610.0,",,C",21.6,",,C,10,",53.8,",,,C",0.0,",C",1.0,",C",19250604.0,",,C",-2.8,",C,04,",8.24,",,,C",9.2,",C",0.0,",C",18.0,",C",0.0,",C",19250620.0,",,C",31.1,",C,20,",104.5,",C",15.16,",C",22.08,",,,C",,,,,0.0,",C",,,19250630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
6070,CA003021330,1975-05,51.5167,-114.5667,914.0,"CARIBOU MOUNTAIN LO, AB CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19750531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6071,CA003021368,1984-07,51.5667,-114.2833,1090.0,"CARSTAIRS WEST, AB CA",7.0,"2,C",5.0,"2,C",1.0,"2,C",19840728.0,",2,C",29.4,"2,,C,28,",83.2,",a,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19840731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",0.0,",C",19840731.0,"+,,C",0.0,",,C,31,+",,,,,,
6072,CA003021460,1974-08,51.4833,-110.8,747.0,"CEREAL, AB CA",10.0,",C",6.0,",C",0.0,",C",19740818.0,",,C",11.9,",,C,18,",53.5,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19740831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6073,CA003021465,1982-06,51.0167,-111.55,701.0,"CESSFORD, AB CA",11.0,",C",4.0,",C",0.0,",C",19820626.0,",,C",11.0,",,C,26,",38.6,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19820630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",0.0,",C",19820630.0,"+,,C",0.0,",,C,30,+",,,,,,
6074,CA003021667,2003-05,51.7333,-114.9333,1380.0,"COALCAMP CREEK, AB CA",2.0,"1,C",2.0,"1,C",0.0,"1,C",20030526.0,",1,C",6.6,"1,,C,26,",9.9,"1,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6075,CA003021912,2007-08,51.7833,-112.25,845.0,"CRAIGMYLE AGCM, AB CA",8.0,"1,C",7.0,"1,C",0.0,"1,C",20070820.0,",1,C",10.9,"1,,C,20,",47.6,"1,,,C",0.0,"2,C",0.0,"2,C",20070811.0,",2,C",1.5,"2,C,11,",7.81,"2,,,C",6.5,"2,C",0.0,"1,C",17.0,"1,C",0.0,"1,C",20070803.0,",1,C",31.2,"1,C,03,",115.6,"1,C",14.52,"2,C",21.23,"1,,,C",,,,,,,,,,,,,,,0.0,",",20070831.0,"+,,C",0.0,",,C,31,+",,,,,,
6076,CA003021940,1954-01,51.7667,-112.2833,846.0,"CRAIGMYLE, AB CA",5.0,",C",5.0,",C",0.0,",C",19540108.0,",,C",22.9,",,C,08,",35.5,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,",C",,,19540108.0,",,C",229.0,",,C,08,",355.0,",,,C",,,,,,,,,,,,
6077,CA003021950,1961-08,51.4167,-114.1667,1128.0,"CROSSFIELD, AB CA",3.0,",C",3.0,",C",1.0,",C",19610816.0,",,C",30.7,",,C,16,",60.4,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19610831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6078,CA003022060,1911-06,51.5833,-112.4167,906.0,"DELIA, AB CA",9.0,",C",6.0,",C",2.0,",C",19110622.0,",,C",43.2,",,C,22,",135.7,",,,C",0.0,",C",0.0,",C",19110605.0,",,C",0.6,",C,05,",7.36,",,,C",1.7,",C",0.0,",C",19.0,",C",0.0,",C",19110618.0,",,C",28.3,",C,18,",122.0,",C",14.32,",C",21.29,",,,C",,,,,0.0,",C",,,19110630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
6079,CA003022078,1983-05,52.05,-114.2167,980.0,"DICKSON DAM, AB CA",7.0,",C",3.0,",C",0.0,",C",19830508.0,",,C",20.6,",,C,08,",34.0,",,,C",0.0,"1,C",3.0,"1,C",19830511.0,",1,C",-3.5,"1,C,11,",3.48,"1,,,C",0.0,"4,C",0.0,"4,C",7.0,"4,C",0.0,"4,C",19830528.0,",4,C",27.5,"4,C,28,",202.5,"4,C",10.73,"4,C",17.98,"4,,,C",,,,,0.0,",C",,,19830531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",0.0,",C",19830531.0,"+,,C",0.0,",,C,31,+",,,,,,
6080,CA003022083,1899-05,51.6667,-114.1333,1006.0,"DIDSBURY, AB CA",9.0,",C",6.0,",C",1.0,",C",18990519.0,",,C",55.1,",,C,19,",96.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,",C",,,18990513.0,",,C",41.0,",,C,13,",44.0,",,,C",,,,,,,,,,,,
6081,CA003022084,1973-06,51.6333,-114.4167,1067.0,"DIDSBURY ELKTON, AB CA",11.0,",C",6.0,",C",0.0,",C",19730629.0,",,C",23.1,",,C,29,",95.7,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19730630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
6082,CA003022092,1971-05,51.45,-114.45,1158.0,"DOG POUND, AB CA",7.0,",C",4.0,",C",0.0,",C",19710516.0,",,C",7.1,",,C,16,",20.8,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19710531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6083,CA003022108,1983-07,51.75,-111.9167,853.0,"DOWLING LAKE, AB CA",11.0,",C",6.0,",C",0.0,",C",19830702.0,",,C",20.0,",,C,02,",66.4,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19830731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",0.0,",C",19830731.0,"+,,C",0.0,",,C,31,+",,,,,,
6084,CA003022120,1923-04,51.4667,-112.7167,687.0,"DRUMHELLER, AB CA",2.0,",C",0.0,",C",0.0,",C",19230430.0,"+,,C",0.3,",,C,30,+",0.6,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19230430.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
6085,CA003022136,1954-01,51.4667,-112.8667,719.0,"DRUMHELLER ANDREW, AB CA",5.0,",C",3.0,",C",1.0,",C",19540107.0,",,C",25.4,",,C,07,",40.7,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,",C",,,19540107.0,",,C",254.0,",,C,07,",407.0,",,,C",,,,,,,,,,,,
6086,CA003022137,1969-06,51.4167,-112.6833,814.0,"DRUMHELLER INSTITUTION, AB CA",7.0,",C",5.0,",C",0.0,",C",19690618.0,",,C",12.4,",,C,18,",36.6,",,,C",0.0,",C",1.0,",C",19690612.0,",,C",-2.8,",C,12,",8.12,",,,C",21.7,",C",0.0,",C",16.0,",C",2.0,",C",19690618.0,",,C",34.4,",C,18,",121.0,",C",15.02,",C",21.92,",,,C",,,,,0.0,",C",,,19690630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
6087,CA003022139,1974-10,51.45,-112.7,688.0,"DRUMHELLER CITY, AB CA",3.0,",C",1.0,",C",0.0,",C",19741004.0,",,C",5.6,",,C,04,",8.9,",,,C",0.0,",C",15.0,",C",19741014.0,",,C",-6.1,",C,14,",-0.46,",,,C",0.0,",C",0.0,",C",6.0,",C",0.0,",C",19741018.0,",,C",25.6,",C,18,",321.9,",C",7.95,",C",16.36,",,,C",,,,,1.0,",C",,,19741004.0,",,C",36.0,",,C,04,",59.0,",,,C",,,,,,,,,,,,
6088,CA003022143,1963-07,50.7333,-111.9,755.0,"DUCHESS, AB CA",4.0,",C",4.0,",C",0.0,",C",19630715.0,",,C",18.3,",,C,15,",55.3,",,,C",0.0,",C",0.0,",C",19630724.0,",,C",5.6,",C,24,",11.23,",,,C",40.6,",C",0.0,",C",28.0,",C",1.0,",C",19630722.0,",,C",32.2,",C,22,",36.8,",C",18.45,",C",25.68,",,,C",36.8,C,,,0.0,",C",,,19630731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6089,CA003022154,1982-06,51.2333,-111.35,792.0,"EAST BERRY CREEK, AB CA",5.0,",C",4.0,",C",0.0,",C",19820627.0,",,C",8.0,",,C,27,",28.2,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19820630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",0.0,",C",19820630.0,"+,,C",0.0,",,C,30,+",,,,,,
6090,CA003022158,1908-01,52.3833,-114.3667,914.0,"ECKVILLE, AB CA",5.0,",C",3.0,",C",0.0,",C",19080127.0,",,C",3.8,",,C,27,",11.2,",,,C",24.0,",C",31.0,",C",19080131.0,"+,,C",-32.8,",C,31,+",-21.51,",,,C",0.0,",C",18.0,",C",0.0,",C",0.0,",C",19080127.0,",,C",10.6,",C,27,",939.4,",C",-11.97,",C",-2.44,",,,C",,,0.0,C,3.0,",C",,,19080127.0,",,C",38.0,",,C,27,",112.0,",,,C",,,,,,,,,,,,
6091,CA003022159,1970-06,52.2833,-114.3833,960.0,"ECKVILLE SOUTH, AB CA",12.0,",C",7.0,",C",4.0,",C",19700630.0,",,C",72.1,",,C,30,",213.2,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19700630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
6092,CA0030221LG,1995-11,51.45,-112.6833,678.0,"DRUMHELLER EAST, AB CA",2.0,",C",2.0,",C",0.0,",C",19951114.0,",,C",3.0,",,C,14,",5.6,",,,C",2.0,",C",30.0,",C",19951110.0,",,C",-23.0,",C,10,",-11.14,",,,C",0.0,",C",19.0,",C",0.0,",C",0.0,",C",19951118.0,",,C",14.1,",C,18,",743.6,",C",-6.45,",C",-1.77,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,
6093,CA003022325,1961-07,51.9667,-113.2,930.0,"ELNORA, AB CA",15.0,",C",7.0,",C",2.0,",C",19610729.0,"+,,C",25.4,",,C,29,+",81.8,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19610731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6094,CA003022400,1914-11,50.95,-110.0,612.0,"EMPRESS, AB CA",2.0,",C",2.0,",C",0.0,",C",19141112.0,"+,,C",2.5,",,C,12,+",5.0,",,,C",2.0,"2,C",23.0,"2,C",19141115.0,",2,C",-21.1,"2,C,15,",-4.66,"2,,,C",0.0,"2,C",4.0,"2,C",0.0,"2,C",0.0,"2,C",19141101.0,",2,C",17.8,"2,C,01,",507.6,"2,C",0.21,"2,C",5.08,"2,,,C",,,,,2.0,",C",,,19141112.0,"+,,C",25.0,",,C,12,+",50.0,",,,C",,,,,,,,,,,,
6095,CA003022402,1966-11,50.95,-110.0167,622.0,"EMPRESS DOT, AB CA",5.0,",C",2.0,",C",0.0,",C",19661116.0,",,C",17.8,",,C,16,",26.0,",,,C",9.0,"1,C",29.0,"1,C",19661130.0,"+,1,C",-24.4,"1,C,30,+",-13.82,"1,,,C",0.0,"1,C",18.0,",C",0.0,",C",0.0,",C",19661102.0,",,C",8.3,",C,02,",790.1,",C",-8.77,"1,C",-3.73,",,,C",,,,,2.0,",C",,,19661116.0,",,C",178.0,",,C,16,",255.0,",,,C",,,,,,,,,,,,
6096,CA003022460,1980-08,51.6,-110.2333,747.0,"ESTHER, AB CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19800831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6097,CA003022485,1963-08,52.25,-114.2167,942.0,"EVARTS, AB CA",10.0,",C",5.0,",C",0.0,",C",19630805.0,",,C",12.7,",,C,05,",39.5,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19630831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6098,CA003022500,1955-10,51.5,-110.5667,794.0,"EXCEL, AB CA",5.0,",C",2.0,",C",0.0,",C",19551031.0,",,C",7.6,",,C,31,",14.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,",C",,,19551031.0,",,C",76.0,",,C,31,",127.0,",,,C",,,,,,,,,,,,
6099,CA003022616,1970-06,51.1833,-111.9167,747.0,"FINNEGAN, AB CA",11.0,",C",8.0,",C",2.0,",C",19700613.0,",,C",47.5,",,C,13,",150.1,",,,C",0.0,",C",0.0,",C",19700612.0,"+,,C",5.6,",C,12,+",10.66,",,,C",33.0,",C",0.0,",C",22.0,",C",5.0,",C",19700604.0,",,C",35.0,",C,04,",50.3,",C",17.76,",C",24.85,",,,C",,,,,0.0,",C",,,19700630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
6100,CA003022772,1989-11,50.95,-112.1833,764.0,"GEM, AB CA",3.0,",C",1.0,",C",0.0,",C",19891120.0,",,C",7.8,",,C,20,",12.0,",,,C",1.0,",C",27.0,",C",19891115.0,",,C",-21.0,",C,15,",-7.85,",,,C",0.0,",C",9.0,",C",0.0,",C",0.0,",C",19891103.0,",,C",16.5,",C,03,",617.4,",C",-2.25,",C",3.35,",,,C",,,,,1.0,",C",,,19891120.0,",,C",78.0,",,C,20,",120.0,",,,C",,,,,,,,,,,,
6101,CA003022778,1979-05,51.65,-113.0833,823.0,"GHOST PINE CREEK, AB CA",9.0,",C",3.0,",C",0.0,",C",19790516.0,",,C",5.2,",,C,16,",22.0,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19790531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6102,CA003022981,1999-05,52.6,-114.0667,927.0,"GULL LAKE GOLF COURSE, AB CA",12.0,",C",6.0,",C",0.0,",C",19990517.0,",,C",23.0,",,C,17,",60.2,",,,C",0.0,",C",9.0,",C",19990512.0,"+,,C",-2.0,",C,12,+",3.05,",,,C",1.7,",C",0.0,",C",4.0,",C",0.0,",C",19990524.0,",,C",28.0,",C,24,",289.2,",C",9.06,",C",15.06,",,,C",,,,,0.0,",C",,,19990511.0,",,C",0.0,",T,C,11,",0.0,",T,,C",0.0,",C",19990531.0,"+,,C",0.0,",,C,31,+",,,,,,
6103,CA003023000,1921-03,51.5833,-111.85,823.0,"HANNA, AB CA",5.0,",C",5.0,",C",0.0,",C",19210314.0,",,C",6.4,",,C,14,",21.6,",,,C",13.0,",C",31.0,",C",19210312.0,",,C",-31.1,",C,12,",-15.72,",,,C",0.0,",C",17.0,",C",0.0,",C",0.0,",C",19210331.0,",,C",8.3,",C,31,",864.4,",C",-9.55,",C",-3.38,",,,C",,,,,5.0,",C",,,19210314.0,",,C",64.0,",,C,14,",216.0,",,,C",,,,,,,,,,,,
6104,CA003023055,1908-02,51.75,-114.3833,1067.0,"HARMATTAN, AB CA",1.0,",C",1.0,",C",0.0,",C",19080204.0,",,C",15.2,",,C,04,",15.2,",,,C",12.0,",C",29.0,",C",19080205.0,",,C",-27.8,",C,05,",-15.92,",,,C",0.0,",C",14.0,",C",0.0,",C",0.0,",C",19080224.0,",,C",15.0,",C,24,",777.5,",C",-8.48,",C",-1.04,",,,C",,,,,1.0,",C",,,19080204.0,",,C",152.0,",,C,04,",152.0,",,,C",,,,,,,,,,,,
6105,CA003023200,2008-07,52.3167,-114.4833,965.0,"HESPERO AGCM, AB CA",,,,,,,,,,,,,0.0,"1,C",0.0,"1,C",20080731.0,",1,C",2.6,"1,C,31,",8.35,"1,,,C",0.9,"1,C",0.0,"1,C",18.0,"1,C",0.0,"1,C",20080721.0,",1,C",29.5,"1,C,21,",99.8,"1,C",15.04,"1,C",21.73,"1,,,C",99.8,C,,,,,,,,,,,,,,,,,,,,,,,,
6106,CA003023280,1904-01,52.1667,-113.5167,896.0,"HILLSDOWN, AB CA",11.0,",C",1.0,",C",0.0,",C",19040114.0,",,C",3.8,",,C,14,",14.9,",,,C",11.0,",C",31.0,",C",19040119.0,",,C",-30.6,",C,19,",-14.08,",,,C",0.0,",C",20.0,",C",0.0,",C",0.0,",C",19040106.0,",,C",7.8,",C,06,",852.4,",C",-9.16,",C",-4.25,",,,C",,,0.0,C,1.0,",C",,,19040114.0,",,C",38.0,",,C,14,",136.0,",,,C",,,,,,,,,,,,
6107,CA003023400,1947-05,51.1833,-112.5833,937.0,"HUSSAR, AB CA",0.0,",C",0.0,",C",0.0,",C",19470531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19470531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6108,CA003023402,2002-01,51.1833,-112.5,971.0,"HUSSAR AGDM, AB CA",7.0,",C",1.0,",C",0.0,",C",20020125.0,",,C",3.1,",,C,25,",11.5,",,,C",11.0,",C",29.0,",C",20020128.0,",,C",-26.6,",C,28,",-12.74,",,,C",0.0,"1,C",18.0,"1,C",0.0,"1,C",0.0,"1,C",20020108.0,",1,C",8.6,"1,C,08,",800.3,"1,C",-8.17,"1,C",-3.59,"1,,,C",,,0.0,C,1.0,",C",,,20020125.0,",,C",31.0,",,C,25,",91.0,",,,C",,,,,,,,,,,,
6109,CA003023420,1955-01,51.0167,-111.8333,762.0,"HUTTON EXPERIMENTAL ST, AB CA",3.0,",C",1.0,",C",0.0,",C",19550113.0,",,C",5.1,",,C,13,",7.7,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,",C",,,19550113.0,",,C",51.0,",,C,13,",77.0,",,,C",,,,,,,,,,,,
6110,CA003023422,1966-05,51.9167,-113.4333,914.0,"HUXLEY, AB CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19660531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6111,CA003023423,1970-06,51.95,-112.95,869.0,"HUXLEY EAST, AB CA",11.0,",C",8.0,",C",3.0,",C",19700630.0,",,C",33.3,",,C,30,",144.3,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19700630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
6112,CA003023430,1982-06,50.7333,-111.3167,773.0,"IDDESLEIGH, AB CA",9.0,",C",5.0,",C",2.0,",C",19820630.0,",,C",77.9,",,C,30,",158.8,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19820630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",0.0,",C",19820630.0,"+,,C",0.0,",,C,30,+",,,,,,
6113,CA003023560,1915-08,50.7167,-111.2,755.0,"JENNER, AB CA",3.0,",C",3.0,",C",0.0,",C",19150813.0,",,C",9.1,",,C,13,",19.7,",,,C",,,,,,,,,,,,,0.0,",C",31.0,",C",19.0,",C",19150830.0,",,C",40.0,",C,30,",,,,,33.08,",,,C",,,,,0.0,",C",,,19150831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
6114,CA003023665,1896-11,51.9167,-113.7833,853.0,"KNEEHILL, AB CA",12.0,",C",5.0,",C",0.0,",C",18961115.0,",,C",20.3,",,C,15,",55.9,",,,C",20.0,",C",30.0,",C",18961126.0,",,C",-41.1,",C,26,",-23.5,",,,C",0.0,",C",27.0,",C",0.0,",C",0.0,",C",18961103.0,"+,,C",5.0,",C,03,+",1105.9,",C",-18.53,",C",-13.56,",,,C",,,,,5.0,",C",,,18961115.0,",,C",203.0,",,C,15,",559.0,",,,C",,,,,,,,,,,,
6115,CA003023720,1907-12,52.4667,-113.75,847.0,"LACOMBE CDA, AB CA",,,,,,,,,,,,,9.0,",C",31.0,",C",19071231.0,",,C",-27.8,",C,31,",-14.46,",,,C",0.0,",C",21.0,",C",0.0,",C",0.0,",C",19071204.0,",,C",14.4,",C,04,",824.1,",C",-8.25,",C",-2.04,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,
6116,CA003023722,1993-07,52.45,-113.75,860.0,"LACOMBE CDA 2, AB CA",10.0,"4,C",4.0,"4,C",0.0,"4,C",19930725.0,",4,C",22.0,"4,,C,25,",55.4,"4,,,C",0.0,"4,C",0.0,"4,C",19930713.0,",4,C",0.8,"4,C,13,",7.06,"4,,,C",0.8,"4,C",0.0,"4,C",7.0,"4,C",0.0,"4,C",19930729.0,",4,C",26.4,"4,C,29,",136.5,"4,C",13.31,"4,C",19.56,"4,,,C",136.5,C,,,,,,,,,,,,,,,,,,,,,,,,
6117,CA003023740,2005-03,52.55,-114.4667,947.0,"LEEDALE AGDM, AB CA",5.0,",C",1.0,",C",0.0,",C",20050322.0,",,C",3.2,",,C,22,",7.2,",,,C",6.0,",C",30.0,",C",20050324.0,",,C",-25.8,",C,24,",-10.55,",,,C",0.0,",C",8.0,",C",0.0,",C",0.0,",C",20050311.0,",,C",9.6,",C,11,",674.9,",C",-3.44,",C",3.67,",,,C",,,,,1.0,",C",,,20050322.0,",,C",32.0,",,C,22,",72.0,",,,C",,,,,,,,,,,,
6118,CA0030237FM,1979-09,52.5333,-113.1167,838.0,"LAMERTON, AB CA",9.0,",C",6.0,",C",0.0,",C",19790909.0,",,C",17.1,",,C,09,",52.7,",,,C",0.0,"3,C",1.0,"3,C",19790929.0,",3,C",0.0,"3,C,29,",6.54,"3,,,C",2.7,"4,C",0.0,"4,C",4.0,"4,C",0.0,"4,C",19790915.0,",4,C",28.5,"4,C,15,",153.8,"4,C",12.5,"4,C",18.46,"4,,,C",,,,,0.0,",C",,,19790930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
6119,CA003023800,1951-01,52.4,-114.6833,958.0,"LESLIEVILLE CDA EPF, AB CA",6.0,",C",0.0,",C",0.0,",C",19510124.0,",,C",0.8,",,C,24,",2.9,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19510124.0,",,C",8.0,",,C,24,",29.0,",,,C",,,,,,,,,,,,
6120,CA003023850,2007-09,51.6167,-113.65,914.0,"LINDEN AGCM, AB CA",10.0,",C",4.0,",C",0.0,",C",20070912.0,",,C",11.0,",,C,12,",25.6,",,,C",0.0,",C",13.0,",C",20070924.0,",,C",-6.0,",C,24,",0.83,",,,C",0.0,",C",0.0,",C",9.0,",C",0.0,",C",20070911.0,",,C",26.0,",C,11,",272.9,",C",9.24,",C",17.64,",,,C",,,,,,,,,,,,,,,0.0,",",20070930.0,"+,,C",0.0,",,C,30,+",,,,,,
