,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES
5742,US1TNHL0003,2007-06,34.994935,-85.249539,228.0,"EAST RIDGE 1.2 W, TN US",6.0,"5,N",3.0,"5,N",0.0,"5,N",0.0,"5,N",20070630.0,"+,5,N",20070620.0,",5,N",0.0,"5,,N,30,+",20.8,"5,,N,20,",31.3,"5,,,N",0.0,"5,,,N",,,,,,,,,,
5743,US1TNHL0005,2007-08,35.155528,-85.266944,243.8,"RED BANK 3.4 NNE, TN US",2.0,"4,N",1.0,"4,N",0.0,"4,N",0.0,"4,N",20070831.0,"+,4,N",20070831.0,",4,N",0.0,"4,,N,31,+",3.3,"4,,N,31,",5.6,"4,,,N",0.0,"4,,,N",,,,,,,,,,
5744,US1TNHL0007,2008-02,35.124309,-85.362407,531.9,"SIGNAL MOUNTAIN 1.2 WSW, TN US",8.0,"4,N",8.0,"4,N",0.0,"4,N",0.0,"4,N",20080229.0,"+,4,N",20080226.0,",4,N",0.0,"4,,N,29,+",21.1,"4,,N,26,",113.4,"4,,,N",0.0,"4,,,N",,,,,,,,,,
5745,US1TNHL0009,2008-02,35.173556,-85.104556,262.1,"HARRISON 3.9 NE, TN US",,,,,,,,,,,,,,,,,122.0,",a,,N",,,,,,,,,,,,
5746,US1TNHL0011,2008-07,35.179378,-85.207731,223.1,"HIXSON 2.0 NW, TN US",12.0,",N",9.0,",N",2.0,",N",0.0,",N",20080731.0,"+,,N",20080714.0,",,N",0.0,",,N,31,+",27.9,",,N,14,",143.8,",,,N",0.0,",,,N",,,,,,,,,,
5747,US1TNHL0012,2008-08,35.216797,-85.04406,264.9,"BLUE SPRINGS 2.0E, TN US",5.0,",N",4.0,",N",2.0,",N",0.0,",N",20080831.0,"+,,N",20080827.0,",,N",0.0,",,N,31,+",96.5,",,N,27,",147.4,",,,N",0.0,",,,N",,,,,,,,,,
5748,US1TNHL0014,2009-05,35.152221,-85.048082,213.1,"OOLTEWAH 6.7 NNE, TN US",19.0,",N",16.0,",N",2.0,",N",,,,,20090502.0,",,N",,,40.1,",,N,02,",273.1,",,,N",,,,,,,,,,,,
5749,US1TNHL0015,2009-10,35.06725,-85.1999,220.1,"CHATTANOOGA 3.6 E, TN US",14.0,"5,N",10.0,"5,N",1.0,"5,N",,,,,20091005.0,",5,N",,,44.2,"5,,N,05,",124.8,"5,,,N",,,,,,,,,,,,
5750,US1TNHL0016,2010-10,34.99612,-85.05637,260.3,"APISON 2.7 SW, TN US",7.0,",N",5.0,",N",2.0,",N",,,,,20101025.0,",,N",,,29.5,",,N,25,",71.1,",,,N",,,,,,,,,,,,
5751,US1TNHL0019,2012-08,35.122562,-85.117118,274.6,"HARRISON 1.7 ESE, TN US",9.0,"5,N",8.0,"5,N",1.0,"5,N",,,,,20120811.0,",5,N",,,27.9,"5,,N,11,",105.5,"5,,,N",,,,,,,,,,,,
5752,US1TNHL0020,2011-01,35.014042,-85.149182,213.1,"CHATTANOOGA 9.4 ESE, TN US",11.0,"1,N",6.0,"1,N",1.0,"1,N",,,,,20110101.0,",1,N",,,33.3,"1,,N,01,",96.6,"1,,,N",,,,,,,,,,,,
5753,US1TNHL0022,2011-08,35.033728,-85.090471,276.1,"OOLTEWAH 2.0 S, TN US",0.0,",N",0.0,",N",0.0,",N",0.0,",N",20110831.0,"+,,N",20110831.0,"+,,N",0.0,",,N,31,+",0.0,",,N,31,+",0.0,",,,N",0.0,",,,N",,,,,,,,,,
5754,US1TNHL0023,2012-03,35.038102,-85.090362,284.1,"OOLTEWAH 3.0 SW, TN US",12.0,",N",8.0,",N",2.0,",N",,,,,20120309.0,",,N",,,38.1,",,N,09,",124.5,",,,N",,,,,,,,,,,,
5755,US1TNHL0027,2013-02,35.100968,-85.239379,201.5,"CHATTANOOGA 2.6 NNE, TN US",,,,,,,,,,,,,,,,,102.6,"1,a,,N",,,,,,,,,,,,
5756,US1TNHL0030,2012-10,35.130298614502,-85.3426284790039,563.9,"SIGNAL MOUNTAIN 0.0 WSW, TN US",9.0,",N",9.0,",N",1.0,",N",,,,,20121015.0,",,N",,,36.8,",,N,15,",121.7,",,,N",,,,,,,,,,,,
5757,US1TNHL0031,2013-06,35.103629,-85.179023,218.8,"CHATTANOOGA 5.1 ENE, TN US",12.0,",N",11.0,",N",2.0,",N",,,,,20130611.0,",,N",,,27.4,",,N,11,",139.8,",,,N",,,,,,,,,,,,
5758,US1TNHL0035,2014-05,35.214271,-85.12173,249.9,"SODDY DAISY 4.4 SE, TN US",8.0,"1,N",4.0,"1,N",0.0,"1,N",,,,,20140515.0,",1,N",,,23.1,"1,,N,15,",54.5,"1,,,N",,,,,,,,,,,,
5759,US1TNHL0036,2014-11,34.9901,-85.2595,241.7,"EAST RIDGE 1.8 WSW, TN US",2.0,"4,N",2.0,"4,N",1.0,"4,N",,,,,20141117.0,",4,N",,,45.7,"4,,N,17,",82.0,"2,a,,N",,,,,,,,,,,,
5760,US1TNHL0043,2017-07,35.066866,-85.092243,290.5,"COLLEGEDALE 2.8 WNW, TN US",15.0,"3,N",13.0,"3,N",3.0,"3,N",,,,,20170706.0,",3,N",,,49.5,"3,,N,06,",211.2,"1,a,,N",,,,,,,,,,,,
5761,US1TNHL0044,2018-09,35.040649,-85.110939,273.4,"CHATTANOOGA 8.5 ESE, TN US",8.0,"3,N",7.0,"3,N",2.0,"3,N",,,,,20180925.0,",3,N",,,135.6,"3,,N,25,",224.8,"1,a,,N",,,,,,,,,,,,
5762,US1TNHL0045,2018-10,35.0352,-85.3612,207.0,"CHATTANOOGA 6.3 WSW, TN US",10.0,"4,N",5.0,"4,N",1.0,"4,N",,,,,20181026.0,",4,N",,,37.1,"4,,N,26,",79.2,"4,,,N",,,,,,,,,,,,
5763,US1TNHL0048,2019-01,35.171229,-85.154484,238.0,"MIDDLE VALLEY 2.3 ESE, TN US",10.0,"4,N",8.0,"4,N",2.0,"4,N",,,,,20190120.0,",4,N",,,65.3,"4,,N,20,",196.0,"4,,,N",,,,,,,,,,,,
5764,US1TNHL0049,2019-02,35.1334203,-85.1088366,271.3,"OOLTEWAH 5.0 NNW, TN US",,,,,,,,,,,,,,,,,265.9,"5,a,,N",,,,,,,,,,,,
5765,US1TNHL0050,2019-03,35.15063889,-85.31241667,578.2,"SIGNAL MOUNTAIN 2.2 NE, TN US",10.0,"3,N",9.0,"3,N",3.0,"3,N",,,,,20190309.0,",3,N",,,51.6,"3,,N,09,",212.4,",a,,N",,,,,,,,,,,,
5766,US1TNHL0051,2019-03,35.006594,-85.240611,219.2,"EAST RIDGE 0.9 NW, TN US",11.0,",N",9.0,",N",4.0,",N",,,,,20190309.0,",,N",,,48.8,",,N,09,",178.2,",,,N",,,,,,,,,,,,
5767,US1TNHL0052,2020-08,35.163963,-85.053497,213.4,"OOLTEWAH 7.3 NNE, TN US",16.0,"2,N",9.0,"2,N",2.0,"2,N",,,,,20200824.0,",2,N",,,31.8,"2,,N,24,",125.3,"2,,,N",,,,,,,,,,,,
5768,US1TNHL0053,2022-06,35.07843,-85.23564,285.9,"CHATTANOOGA 1.5 NE, TN US",8.0,"4,N",5.0,"4,N",0.0,"4,N",,,,,20220628.0,",4,N",,,14.7,"4,,N,28,",58.6,"4,,,N",,,,,,,,,,,,
5769,US1TNHL0056,2020-08,35.203404,-85.383268,628.8,"FAIRMOUNT 3.3 NW, TN US",16.0,",N",13.0,",N",2.0,",N",,,,,20200820.0,",,N",,,27.2,",,N,20,",142.3,",,,N",,,,,,,,,,,,
5770,US1TNHL0058,2021-03,35.149525,-85.324634,607.2,"SIGNAL MOUNTAIN 1.6 NE, TN US",17.0,",N",10.0,",N",3.0,",N",,,,,20210318.0,",,N",,,84.8,",,N,18,",276.0,",,,N",,,,,,,,,,,,
5771,US1TNHL0060,2022-02,35.023895,-85.057719,305.7,"OOLTEWAH 3.3 SE, TN US",9.0,",N",7.0,",N",4.0,",N",0.0,",N",20220228.0,"+,,N",20220223.0,",,N",0.0,",,N,28,+",70.6,",,N,23,",233.8,",,,N",0.0,",,,N",0.0,",N",20220228.0,"+,,N",0.0,",,N,28,+",,,,
5772,US1TNHL0061,2022-09,35.07708,-85.292,239.9,"CHATTANOOGA 2.1 WNW, TN US",10.0,"1,N",7.0,"1,N",0.0,"1,N",,,,,20220905.0,",1,N",,,13.5,"1,,N,05,",62.1,"1,,,N",,,,,,,,,,,,
5773,US1TNHL0062,2022-08,34.993292,-85.347455,558.7,"LOOKOUT MOUNTAIN 0.3 E, TN US",11.0,"4,N",6.0,"4,N",1.0,"4,N",,,,,20220811.0,",4,N",,,76.2,"4,,N,11,",129.3,"4,,,N",,,,,,,,,,,,
5774,US1TNHL0065,2023-05,35.179673,-85.079112,262.4,"LAKESITE 3.4 ESE, TN US",8.0,"3,N",4.0,"3,N",0.0,"3,N",,,,,20230508.0,",3,N",,,20.1,"3,,N,08,",48.5,"3,,,N",,,,,,,,,,,,
5775,US1TNHM0001,2007-05,35.810995,-87.422921,198.1,"CENTERVILLE 1.9 NE, TN US",8.0,",N",7.0,",N",0.0,",N",0.0,",N",20070531.0,"+,,N",20070511.0,",,N",0.0,",,N,31,+",20.8,",,N,11,",47.1,",,,N",0.0,",,,N",,,,,,,,,,
5776,US1TNHM0002,2007-05,35.93,-87.4695,170.7,"CENTERVILLE 9.5 N, TN US",8.0,",N",5.0,",N",0.0,",N",0.0,",N",20070531.0,"+,,N",20070511.0,",,N",0.0,",,N,31,+",19.8,",,N,11,",57.0,",,,N",0.0,",,,N",,,,,,,,,,
5777,US1TNHM0006,2007-09,35.935036,-87.266219,285.0,"BON AQUA 3.0 ESE, TN US",8.0,"4,N",6.0,"4,N",1.0,"4,N",0.0,"4,N",20070930.0,"+,4,N",20070911.0,",4,N",0.0,"4,,N,30,+",40.9,"4,,N,11,",112.6,"4,,,N",0.0,"4,,,N",,,,,,,,,,
5778,US1TNHM0009,2008-01,35.684834,-87.340027,214.6,"CENTERVILLE 10.4 SE, TN US",12.0,",N",6.0,",N",2.0,",N",1.0,",N",20080117.0,",,N",20080130.0,",,N",33.0,",,N,17,",34.5,",,N,30,",109.2,",,,N",33.0,",,,N",,,,,,,,,,
5779,US1TNHM0010,2008-04,35.952582,-87.216586,243.8,"FAIRVIEW 5.5 WSW, TN US",16.0,",N",11.0,",N",2.0,",N",0.0,",N",20080430.0,"+,,N",20080404.0,",,N",0.0,",,N,30,+",44.2,",,N,04,",195.8,",,,N",0.0,",,,N",,,,,,,,,,
5780,US1TNHM0011,2012-04,35.6649322509766,-87.6481628417969,215.5,"PLEASANTVILLE 2.8 E, TN US",7.0,",N",3.0,",N",0.0,",N",,,,,20120421.0,",,N",,,25.1,",,N,21,",41.7,",,,N",,,,,,,,,,,,
5781,US1TNHM0012,2012-04,35.874155,-87.343578,259.7,"LYLES 3.3 S, TN US",7.0,"1,N",4.0,"1,N",1.0,"1,N",,,,,20120421.0,",1,N",,,25.7,"1,,N,21,",50.3,"1,,,N",,,,,,,,,,,,
5782,US1TNHM0016,2022-03,35.9567113,-87.4235749,245.7,"BON AQUA 5.4 W, TN US",9.0,"2,N",6.0,"2,N",2.0,"2,N",,,,,20220323.0,",2,N",,,48.5,"2,,N,23,",116.3,"2,,,N",,,,,,,,,,,,
5783,US1TNHM0019,2023-04,35.810968,-87.429998,215.5,"CENTERVILLE 1.6 NE, TN US",,,,,,,,,,,,,,,,,92.0,"1,a,,N",,,,,,,,,,,,
5784,US1TNHN0001,2007-05,35.113569,-88.259839,153.0,"SAVANNAH 7.7 S, TN US",6.0,",N",2.0,",N",0.0,",N",0.0,",N",20070531.0,"+,,N",20070504.0,",,N",0.0,",,N,31,+",12.2,",,N,04,",23.4,",,,N",0.0,",,,N",,,,,,,,,,
5785,US1TNHN0003,2007-08,35.399979,-88.065478,125.0,"CLIFTON 4.3 WNW, TN US",6.0,"1,N",2.0,"1,N",0.0,"1,N",0.0,"1,N",20070831.0,"+,1,N",20070826.0,",1,N",0.0,"1,,N,31,+",18.3,"1,,N,26,",23.7,"1,,,N",0.0,"1,,,N",,,,,,,,,,
5786,US1TNHN0004,2007-09,35.15568,-88.13334,164.9,"SAVANNAH 7.5 SE, TN US",11.0,"3,N",8.0,"3,N",0.0,"3,N",0.0,"3,N",20070930.0,"+,3,N",20070909.0,",3,N",0.0,"3,,N,30,+",22.4,"3,,N,09,",65.9,"3,,,N",0.0,"3,,,N",,,,,,,,,,
5787,US1TNHN0005,2008-07,35.202557,-88.361837,142.0,"ADAMSVILLE 2.7 SSE, TN US",8.0,"4,N",6.0,"4,N",2.0,"4,N",0.0,"4,N",20080731.0,"+,4,N",20080723.0,",4,N",0.0,"4,,N,31,+",45.7,"4,,N,23,",123.6,"4,,,N",0.0,"4,,,N",,,,,,,,,,
5788,US1TNHP0002,2011-05,36.0906,-87.66092,251.2,"MCEWEN 1.8SW, TN US",19.0,"5,N",10.0,"5,N",1.0,"5,N",,,,,20110503.0,",5,N",,,31.5,"5,,N,03,",137.8,"5,,,N",,,,,,,,,,,,
5789,US1TNHP0006,2007-08,36.008,-87.95608,146.9,"NEW JOHNSONVILLE 1.0 SSE, TN US",1.0,"3,N",1.0,"3,N",0.0,"3,N",0.0,"3,N",20070831.0,"+,3,N",20070830.0,",3,N",0.0,"3,,N,31,+",17.0,"3,,N,30,",17.0,"3,,,N",0.0,"3,,,N",,,,,,,,,,
5790,US1TNHP0008,2008-08,36.114729,-87.745526,230.1,"WAVERLY 2.8 ENE, TN US",3.0,"3,N",2.0,"3,N",1.0,"3,N",0.0,"3,N",20080831.0,"+,3,N",20080801.0,",3,N",0.0,"3,,N,31,+",26.4,"3,,N,01,",29.9,"3,,,N",0.0,"3,,,N",,,,,,,,,,
5791,US1TNHP0010,2007-12,35.90318,-87.81912,137.2,"HURRICANE MILLS 1.5 W, TN US",16.0,",N",12.0,",N",2.0,",N",0.0,",N",20071231.0,"+,,N",20071216.0,",,N",0.0,",,N,31,+",37.3,",,N,16,",136.6,",,,N",0.0,",,,N",,,,,,,,,,
5792,US1TNHR0002,2014-09,35.4122200012207,-88.8898696899414,129.8,"MEDON 3.5 SSW, TN US",9.0,",N",6.0,",N",1.0,",N",,,,,20140903.0,",,N",,,46.7,",,N,03,",100.5,",,,N",,,,,,,,,,,,
5793,US1TNHR0004,2019-04,35.2191,-88.9568,131.1,"BOLIVAR 3.9 SE, TN US",11.0,",N",8.0,",N",3.0,",N",0.0,",N",20190430.0,"+,,N",20190414.0,",,N",0.0,",,N,30,+",64.8,",,N,14,",184.9,",,,N",0.0,",,,N",0.0,",N",20190430.0,"+,,N",0.0,",,N,30,+",,,,
5794,US1TNHT0001,2007-01,36.3087,-87.7842,210.0,"TENNESSEE RIDGE 1.4 SW, TN US",4.0,",N",4.0,",N",4.0,",N",0.0,",N",20070131.0,"+,,N",20070116.0,",,N",0.0,",,N,31,+",53.3,",,N,16,",139.6,",,,N",0.0,",,,N",,,,,,,,,,
5795,US1TNHT0004,2007-12,36.277112,-87.760119,200.9,"TENNESSEE RIDGE 3.0 S, TN US",17.0,",N",12.0,",N",1.0,",N",0.0,",N",20071231.0,"+,,N",20071216.0,",,N",0.0,",,N,31,+",34.0,",,N,16,",163.7,",,,N",0.0,",,,N",,,,,,,,,,
5796,US1TNHT0005,2007-12,36.2852,-87.613621,226.2,"ERIN 5.4 ESE, TN US",15.0,"3,N",13.0,"3,N",1.0,"3,N",0.0,"3,N",20071231.0,"+,3,N",20071215.0,",3,N",0.0,"3,,N,31,+",43.4,"3,,N,15,",160.3,"3,,,N",0.0,"3,,,N",,,,,,,,,,
5797,US1TNHT0008,2022-07,36.323669,-87.738572,225.2,"ERIN 2.1 WNW, TN US",11.0,"2,N",5.0,"2,N",1.0,"2,N",,,,,20220727.0,",2,N",,,41.4,"2,,N,27,",93.5,"2,,,N",,,,,,,,,,,,
5798,US1TNHT0009,2023-05,36.27082,-87.68074,179.8,"ERIN 3.3 SSE, TN US",11.0,",N",7.0,",N",2.0,",N",,,,,20230508.0,",,N",,,31.5,",,N,08,",120.6,",,,N",,,,,,,,,,,,
5799,US1TNHW0001,2008-01,35.584085,-89.242296,106.1,"BROWNSVILLE 1.0 SE, TN US",11.0,",N",8.0,",N",1.0,",N",0.0,",N",20080131.0,"+,,N",20080111.0,",,N",0.0,",,N,31,+",28.2,",,N,11,",106.4,",,,N",0.0,",,,N",,,,,,,,,,
5800,US1TNHW0004,2016-01,35.451798,-89.245723,113.7,"STANTON 8.8 E, TN US",8.0,",N",7.0,",N",0.0,",N",,,,,20160110.0,",,N",,,10.9,",,N,10,",47.5,",,,N",,,,,,,,,,,,
5801,US1TNHW0005,2017-03,35.4387845098972,-89.1875649243593,128.3,"WHITEVILLE 8.0 NNW, TN US",13.0,",N",10.0,",N",1.0,",N",,,,,20170307.0,",,N",,,28.7,",,N,07,",123.2,",,,N",,,,,,,,,,,,
5802,US1TNHY0003,2009-04,36.297562,-88.324577,167.9,"PARIS 1.0 W, TN US",,,,,,,,,,,,,,,,,82.3,",a,,N",,,,,,,,,,,,
5803,US1TNHY0004,2010-08,36.27919,-88.277348,137.8,"PARIS 2.2 SE, TN US",2.0,"3,N",2.0,"3,N",0.0,"3,N",0.0,"5,N",20100831.0,"+,5,N",20100813.0,",3,N",0.0,"5,,N,31,+",10.2,"3,,N,13,",15.3,"3,,,N",0.0,"5,,,N",,,,,,,,,,
5804,US1TNHY0006,2016-09,36.2899721413851,-88.2936181873083,125.3,"PARIS 1.0 SE, TN US",,,,,,,,,,,,,,,,,46.5,"4,a,,N",,,,,,,,,,,,
5805,US1TNHY0008,2022-01,36.2900388,-88.331125,172.5,"PARIS 1.5 WSW, TN US",10.0,",N",8.0,",N",3.0,",N",,,,,20220102.0,",,N",,,36.1,",,N,02,",159.4,",,,N",,,,,,,,,,,,
5806,US1TNJC0001,2007-08,36.43957,-85.544821,292.0,"GAINESBORO 8.2 NE, TN US",3.0,"3,N",2.0,"3,N",0.0,"3,N",0.0,"2,N",20070831.0,"+,2,N",20070825.0,",3,N",0.0,"2,,N,31,+",22.4,"3,,N,25,",35.6,"3,,,N",0.0,"2,,,N",,,,,,,,,,
5807,US1TNJC0002,2007-08,36.344193,-85.589329,164.0,"GAINESBORO 3.8 ESE, TN US",3.0,",N",1.0,",N",0.0,",N",0.0,",N",20070831.0,"+,,N",20070825.0,",,N",0.0,",,N,31,+",23.1,",,N,25,",25.9,",,,N",0.0,",,,N",,,,,,,,,,
5808,US1TNJC0005,2011-04,36.2978,-85.8017,165.2,"GRANVILLE 1.9 N, TN US",,,,,,,,,,,,,,,,,211.9,"2,a,,N",,,,,,,,,,,,
5809,US1TNJC0009,2012-04,36.318825,-85.501914,184.7,"COOKEVILLE 11.2 N, TN US",11.0,",N",5.0,",N",0.0,",N",,,,,20120426.0,",,N",,,13.5,",,N,26,",45.0,",,,N",,,,,,,,,,,,
5810,US1TNJC0010,2012-07,36.3205,-85.7337,175.9,"GAINESBORO 5.2 WSW, TN US",8.0,"2,N",6.0,"2,N",2.0,"2,N",,,,,20120714.0,",2,N",,,48.3,"2,,N,14,",143.8,"2,,,N",,,,,,,,,,,,
5811,US1TNJC0015,2023-04,36.399648,-85.688904,171.3,"GAINESBORO 3.3 NW, TN US",11.0,"2,N",4.0,"2,N",1.0,"2,N",,,,,20230428.0,",2,N",,,29.7,"2,,N,28,",87.2,"2,,,N",,,,,,,,,,,,
5812,US1TNJF0001,2007-04,36.076783,-83.68575,296.6,"MASCOT 4.5 E, TN US",9.0,",N",7.0,",N",2.0,",N",0.0,",N",20070407.0,",,N",20070415.0,",,N",0.0,",T,N,07,",36.1,",,N,15,",122.2,",,,N",0.0,",T,,N",,,,,,,,,,
5813,US1TNJF0004,2007-11,36.11917,-83.26939,377.6,"WHITE PINE 2.0 NE, TN US",12.0,",N",4.0,",N",1.0,",N",0.0,",N",20071130.0,"+,,N",20071115.0,",,N",0.0,",,N,30,+",29.0,",,N,15,",56.2,",,,N",0.0,",,,N",,,,,,,,,,
5814,US1TNJF0005,2009-08,36.11099,-83.473824,370.9,"JEFFERSON CITY 0.9 SE, TN US",12.0,"4,N",10.0,"4,N",3.0,"4,N",,,,,20090812.0,",4,N",,,48.3,"4,,N,12,",202.8,"4,,,N",,,,,,,,,,,,
5815,US1TNJH0001,2007-12,36.434707,-81.913957,694.9,"MOUNTAIN CITY 6.6 WSW, TN US",16.0,"2,N",8.0,"2,N",0.0,"2,N",1.0,"2,N",20071217.0,",2,N",20071216.0,",2,N",25.0,"2,,N,17,",20.6,"2,,N,16,",95.2,"2,,,N",25.0,"2,,,N",,,,,,,,,,
5816,US1TNKX0001,2007-04,36.034435,-83.979331,325.8,"KNOXVILLE 4.5 NNW, TN US",7.0,"1,N",5.0,"1,N",2.0,"1,N",0.0,"1,N",20070407.0,",1,N",20070415.0,",1,N",0.0,"1,T,N,07,",39.1,"1,,N,15,",104.5,"1,,,N",0.0,"1,T,,N",,,,,,,,,,
5817,US1TNKX0003,2007-04,35.8875,-83.9755,282.2,"KNOXVILLE 6.2 SSW, TN US",9.0,",N",6.0,",N",2.0,",N",0.0,",N",20070430.0,"+,,N",20070415.0,",,N",0.0,",,N,30,+",46.0,",,N,15,",140.3,",,,N",0.0,",,,N",,,,,,,,,,
5818,US1TNKX0004,2007-05,35.967829,-84.112429,313.9,"KARNS 0.6 SSE, TN US",7.0,",N",3.0,",N",0.0,",N",0.0,",N",20070531.0,"+,,N",20070505.0,",,N",0.0,",,N,31,+",17.3,",,N,05,",36.0,",,,N",0.0,",,,N",,,,,,,,,,
5819,US1TNKX0005,2007-05,35.98314,-84.04422,398.1,"KNOXVILLE 5.5 W, TN US",6.0,",N",4.0,",N",0.0,",N",0.0,",N",20070531.0,"+,,N",20070506.0,",,N",0.0,",,N,31,+",14.0,",,N,06,",37.4,",,,N",0.0,",,,N",,,,,,,,,,
5820,US1TNKX0008,2007-07,35.896879,-84.151115,310.3,"FARRAGUT 2.3 NE, TN US",9.0,"2,N",7.0,"2,N",0.0,"2,N",0.0,"2,N",20070731.0,"+,2,N",20070728.0,",2,N",0.0,"2,,N,31,+",24.9,"2,,N,28,",102.1,"2,,,N",0.0,"2,,,N",,,,,,,,,,
5821,US1TNKX0009,2007-06,36.1109473,-83.9204592,368.8,"HALLS NORTHERN KNOX, TN US",12.0,"4,N",6.0,"4,N",0.0,"4,N",0.0,"4,N",20070630.0,"+,4,N",20070609.0,",4,N",0.0,"4,,N,30,+",14.2,"4,,N,09,",51.3,"4,,,N",0.0,"4,,,N",,,,,,,,,,
5822,US1TNKX0011,2007-11,36.086511,-83.755918,309.1,"MASCOT 1.4 NNE, TN US",,,,,,,,,,,,,,,,,82.5,"4,a,,N",,,,,,,,,,,,
5823,US1TNKX0019,2011-05,35.938019,-84.116958,343.8,"KNOXVILLE 9.9 WSW, TN US",9.0,"5,N",3.0,"5,N",1.0,"5,N",,,,,20110504.0,",5,N",,,37.8,"5,,N,04,",60.2,",a,,N",,,,,,,,,,,,
5824,US1TNKX0023,2012-05,35.887616,-84.135172,324.9,"FARRAGUT 2.8 ENE, TN US",12.0,",N",6.0,",N",1.0,",N",,,,,20120514.0,",,N",,,60.5,",,N,14,",98.8,",,,N",,,,,,,,,,,,
5825,US1TNKX0029,2012-10,35.9151,-83.82066,282.5,"KNOXVILLE 8.1 ESE, TN US",12.0,"4,N",5.0,"4,N",1.0,"4,N",,,,,20121015.0,",4,N",,,26.9,"4,,N,15,",72.0,",a,,N",,,,,,,,,,,,
5826,US1TNKX0034,2013-03,36.0512,-83.986221,309.4,"KNOXVILLE 5.7 NNW, TN US",13.0,",N",7.0,",N",1.0,",N",,,,,20130306.0,",,N",,,41.7,",,N,06,",141.1,",,,N",,,,,,,,,,,,
5827,US1TNKX0041,2014-08,35.916801,-84.069283,310.0,"KNOXVILLE 8.0 WSW, TN US",11.0,"1,N",8.0,"1,N",1.0,"1,N",,,,,20140819.0,",1,N",,,30.7,"1,,N,19,",105.0,"1,,,N",,,,,,,,,,,,
5828,US1TNKX0042,2015-04,35.881904,-84.197143,297.2,"FARRAGUT 1.0 WNW, TN US",15.0,",N",10.0,",N",3.0,",N",,,,,20150415.0,",,N",,,36.6,",,N,15,",151.0,",,,N",,,,,,,,,,,,
5829,US1TNKX0043,2015-05,35.9961,-83.9944,311.5,"KNOXVILLE 3.1 WNW, TN US",7.0,",N",4.0,",N",0.0,",N",,,,,20150519.0,",,N",,,20.1,",,N,19,",48.8,",,,N",,,,,,,,,,,,
5830,US1TNKX0050,2018-05,35.970937,-83.933537,285.0,"KNOXVILLE 0.8 ESE, TN US",12.0,"3,N",7.0,"3,N",0.0,"3,N",,,,,20180527.0,",3,N",,,14.5,"3,,N,27,",66.1,"3,,,N",,,,,,,,,,,,
5831,US1TNKX0053,2019-01,35.94,-84.13055,303.6,"KNOXVILLE 10.6 WSW, TN US",7.0,"4,N",6.0,"4,N",3.0,"4,N",,,,,20190120.0,",4,N",,,53.6,"4,,N,20,",145.1,"4,,,N",,,,,,,,,,,,
5832,US1TNKX0055,2019-04,35.95225,-84.00187,337.7,"KNOXVILLE 3.5 WSW, TN US",,,,,,,,,,,,,,,,,113.1,"5,a,,N",,,,,,,,,,,,
5833,US1TNKX0056,2020-05,35.903506,-83.983711,287.7,"KNOXVILLE 5.3 SSW, TN US",12.0,"2,N",7.0,"2,N",1.0,"2,N",,,,,20200519.0,",2,N",,,48.0,"2,,N,19,",89.4,"2,,,N",,,,,,,,,,,,
5834,US1TNKX0058,2020-12,35.959132,-83.772453,255.4,"SEYMOUR 5.8 N, TN US",11.0,"4,N",6.0,"4,N",1.0,"4,N",,,,,20201225.0,",4,N",,,33.0,"4,,N,25,",98.6,"2,a,,N",,,,,,,,,,,,
5835,US1TNKX0061,2021-08,35.916192,-84.164376,328.9,"KNOXVILLE 12.9 WSW, TN US",15.0,"1,N",9.0,"1,N",3.0,"1,N",,,,,20210831.0,",1,N",,,47.5,"1,,N,31,",182.7,"1,,,N",,,,,,,,,,,,
5836,US1TNKX0063,2022-02,35.85886,-84.15288,256.3,"FARRAGUT 2.0 ESE, TN US",9.0,"4,N",8.0,"4,N",2.0,"4,N",,,,,20220223.0,",4,N",,,69.6,"4,,N,23,",210.9,"1,a,,N",,,,,,,,,,,,
5837,US1TNKX0065,2022-08,35.885432,-84.114355,289.9,"KNOXVILLE 11.2 WSW, TN US",10.0,",N",7.0,",N",0.0,",N",,,,,20220806.0,",,N",,,10.4,",,N,06,",33.4,",,,N",,,,,,,,,,,,
5838,US1TNKX0066,2022-11,35.92057,-84.07054,295.0,"KNOXVILLE 7.9 WSW, TN US",9.0,",N",6.0,",N",1.0,",N",,,,,20221130.0,",,N",,,41.1,",,N,30,",100.8,",,,N",,,,,,,,,,,,
5839,US1TNLC0002,2007-05,35.23155,-86.60602,247.2,"FAYETTEVILLE 6.1 NNW, TN US",6.0,",N",3.0,",N",0.0,",N",0.0,",N",20070531.0,"+,,N",20070504.0,",,N",0.0,",,N,31,+",8.4,",,N,04,",21.7,",,,N",0.0,",,,N",,,,,,,,,,
